y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25
1.0,0.92,0.084,0.449,0.759,0.531,0.629,0.915,0.332,0.81,0.106,0.185,0.222,0.305,0.302,0.424,0.163,0.126,0.682,0.772,0.693,0.093,0.378,0.911,0.771,0.222
1.0,0.543,0.129,0.301,0.297,0.773,0.025,0.672,0.838,0.037,0.667,0.497,0.442,0.204,0.271,0.063,0.058,0.833,0.416,0.611,0.341,0.208,0.107,0.305,0.726,0.472
1.0,0.691,0.286,0.105,0.39,0.165,0.451,0.032,0.206,0.688,0.466,0.211,0.711,0.316,0.794,0.781,0.521,0.596,0.899,0.805,0.515,0.368,0.498,0.194,0.077,0.066
0.0,0.622,0.869,0.396,0.953,0.397,0.894,0.848,0.448,0.636,0.491,0.18,0.527,0.411,0.282,0.671,0.38,0.861,0.157,0.975,0.185,0.704,0.86,0.673,0.654,0.487
0.0,0.065,0.085,0.627,0.932,0.235,0.382,0.841,0.264,0.93,0.614,0.746,0.841,0.525,0.966,0.586,0.536,0.934,0.98,0.366,0.653,0.888,0.769,0.094,0.29,0.991
0.0,0.803,0.169,0.294,0.978,0.458,0.266,0.626,0.125,0.045,0.204,0.695,0.452,0.967,0.469,0.221,0.329,0.452,0.592,0.452,0.11,0.655,0.81,0.18,0.991,0.378
0.0,0.331,0.231,0.525,0.625,0.375,0.005,0.623,0.409,0.802,0.754,0.216,0.942,0.275,0.14,0.406,0.653,0.703,0.356,0.361,0.38,0.67,0.595,0.583,0.951,0.004
0.0,0.083,0.391,0.77,0.313,0.217,0.673,0.156,0.96,0.006,0.22,0.561,0.818,0.837,0.433,0.322,0.457,0.803,0.345,0.835,0.378,0.72,0.956,0.917,0.701,0.219
0.0,0.282,0.401,0.151,0.743,0.205,0.836,0.602,0.928,0.646,0.957,0.224,0.445,0.617,0.877,0.936,0.382,0.729,0.87,0.608,0.597,0.803,0.8,0.447,0.666,0.238
0.0,0.588,0.382,0.738,0.286,0.383,0.512,0.431,0.664,0.68,0.689,0.817,0.743,0.328,0.268,0.483,0.704,0.097,0.431,0.004,0.872,0.805,0.64,0.497,0.046,0.71
0.0,0.35,0.465,0.624,0.502,0.591,0.413,0.16,0.844,0.798,0.539,0.547,0.487,0.111,0.899,0.075,0.711,0.325,0.025,0.829,0.121,0.196,0.36,0.145,0.966,0.066
1.0,0.001,0.429,0.597,0.108,0.764,0.052,0.913,0.355,0.242,0.482,0.239,0.19,0.302,0.183,0.61,0.864,0.555,0.084,0.365,0.565,0.87,0.096,0.591,0.88,0.666
1.0,0.43,0.346,0.496,0.808,0.852,0.584,0.046,0.721,0.82,0.223,0.201,0.405,0.765,0.431,0.839,0.836,0.41,0.325,0.201,0.674,0.66,0.083,0.904,0.574,0.454
0.0,0.143,0.183,0.13,0.312,0.086,0.639,0.552,0.182,0.275,0.143,0.419,0.881,0.747,0.477,0.756,0.456,0.701,0.242,0.043,0.217,0.562,0.413,0.315,0.645,0.47
0.0,0.71,0.634,0.373,0.59,0.01,0.161,0.987,0.006,0.353,0.882,0.889,0.385,0.709,0.474,0.812,0.653,0.267,0.846,0.209,0.513,0.571,0.927,0.757,0.805,0.209
0.0,0.122,0.535,0.077,0.713,0.107,0.339,0.152,0.403,0.324,0.217,0.097,0.242,0.523,0.111,0.637,0.6,0.509,0.632,0.745,0.926,0.594,0.94,0.964,0.758,0.331
1.0,0.07,0.861,0.997,0.488,0.933,0.54,0.835,0.891,0.257,0.618,0.942,0.097,0.83,0.959,0.106,0.3,0.444,0.361,0.39,0.946,0.751,0.206,0.243,0.157,0.841
0.0,0.28,0.715,0.016,0.917,0.3,0.093,0.291,0.507,0.322,0.875,0.202,0.231,0.202,0.89,0.578,0.685,0.777,0.6,0.78,0.084,0.528,0.796,0.749,0.335,0.988
1.0,0.725,0.068,0.512,0.706,0.452,0.054,0.94,0.04,0.434,0.862,0.308,0.464,0.989,0.659,0.83,0.754,0.672,0.816,0.734,0.1,0.499,0.908,0.988,0.31,0.525
0.0,0.406,0.816,0.432,0.958,0.084,0.369,0.163,0.624,0.764,0.968,0.664,0.177,0.272,0.912,0.34,0.718,0.905,0.715,0.337,0.909,0.931,0.118,0.331,0.521,0.51
0.0,0.809,0.959,0.48,0.858,0.711,0.525,0.411,0.143,0.203,0.764,0.872,0.639,0.921,0.868,0.357,0.706,0.035,0.073,0.345,0.716,0.766,0.655,0.379,0.827,0.303
1.0,0.162,0.237,0.549,0.15,0.995,0.342,0.048,0.323,0.359,0.251,0.055,0.35,0.894,0.1,0.065,0.736,0.432,0.713,0.666,0.604,0.07,0.108,0.305,0.773,0.886
1.0,0.71,0.77,0.234,0.123,0.222,0.575,0.951,0.662,0.675,0.581,0.964,0.211,0.07,0.788,0.638,0.408,0.123,0.524,0.104,0.266,0.397,0.382,0.829,0.729,0.284
0.0,0.52,0.806,0.887,0.3,0.528,0.098,0.197,0.801,0.45,0.428,0.489,0.866,0.736,0.704,0.554,0.358,0.571,0.575,0.495,0.53,0.882,0.057,0.322,0.851,0.917
0.0,0.75,0.941,0.654,0.042,0.273,0.428,0.357,0.261,0.394,0.849,0.056,0.227,0.448,0.437,0.698,0.307,0.026,0.839,0.994,0.627,0.253,0.557,0.925,0.972,0.805
0.0,0.172,0.254,0.49,0.105,0.823,0.932,0.058,0.235,0.486,0.358,0.992,0.343,0.75,0.421,0.062,0.571,0.899,0.411,0.906,0.808,0.113,0.811,0.003,0.251,0.439
1.0,0.081,0.608,0.509,0.151,0.908,0.278,0.999,0.646,0.717,0.364,0.069,0.671,0.742,0.482,0.637,0.248,0.93,0.415,0.872,0.801,0.356,0.733,0.487,0.099,0.912
1.0,0.024,0.123,0.078,0.357,0.355,0.858,0.005,0.305,0.481,0.3,0.845,0.284,0.59,0.855,0.95,0.845,0.953,0.762,0.206,0.1,0.882,0.282,0.83,0.534,0.632
1.0,0.43,0.337,0.098,0.766,0.118,0.486,0.104,0.056,0.126,0.432,0.193,0.139,0.424,0.21,0.803,0.287,0.649,0.768,0.573,0.267,0.167,0.708,0.059,0.558,0.99
0.0,0.707,0.315,0.008,0.18,0.682,0.374,0.449,0.528,0.425,0.342,0.68,0.888,0.865,0.437,0.514,0.533,0.227,0.934,0.693,0.791,0.863,0.406,0.078,0.767,0.636
0.0,0.036,0.97,0.306,0.293,0.173,0.205,0.351,0.95,0.509,0.551,0.425,0.4,0.546,0.221,0.496,0.425,0.029,0.611,0.139,0.342,0.418,0.056,0.968,0.03,0.208
0.0,0.637,0.998,0.921,0.034,0.899,0.355,0.764,0.179,0.222,0.884,0.915,0.663,0.141,0.29,0.188,0.443,0.563,0.937,0.55,0.968,0.499,0.885,0.795,0.932,0.904
1.0,0.466,0.504,0.496,0.599,0.715,0.329,0.55,0.794,0.031,0.254,0.085,0.548,0.865,0.854,0.139,0.771,0.044,0.936,0.662,0.145,0.339,0.697,0.219,0.335,0.914
0.0,0.811,0.357,0.132,0.934,0.185,0.14,0.669,0.425,0.831,0.154,0.999,0.551,0.078,0.548,0.738,0.156,0.055,0.715,0.978,0.24,0.153,0.782,0.949,0.858,0.91
0.0,0.719,0.935,0.74,0.834,0.999,0.896,0.738,0.768,0.808,0.434,0.431,0.582,0.189,0.363,0.731,0.921,0.121,0.774,0.135,0.652,0.079,0.374,0.479,0.028,0.46
1.0,0.412,0.236,0.754,0.447,0.097,0.657,0.5,0.637,0.254,0.648,0.201,0.269,0.333,0.953,0.769,0.226,0.479,0.48,0.749,0.905,0.66,0.214,0.96,0.681,0.895
0.0,0.712,0.595,0.644,0.581,0.732,0.811,0.551,0.309,0.384,0.709,0.285,0.294,0.355,0.588,0.424,0.041,0.821,0.758,0.55,0.867,0.494,0.777,0.233,0.098,0.603
1.0,0.257,0.427,0.02,0.013,0.774,0.08,0.199,0.18,0.226,0.724,0.825,0.682,0.538,0.811,0.121,0.42,0.128,0.713,0.246,0.99,0.731,0.494,0.269,0.768,0.774
0.0,0.095,0.667,0.14,0.57,0.892,0.056,0.952,0.827,0.187,0.406,0.302,0.988,0.093,0.299,0.396,0.898,0.743,0.659,0.683,0.894,0.858,0.552,0.701,0.874,0.196
1.0,0.424,0.637,0.742,0.592,0.53,0.034,0.25,0.299,0.621,0.299,0.497,0.083,0.807,0.242,0.116,0.315,0.799,0.473,0.783,0.688,0.506,0.694,0.674,0.267,0.136
0.0,0.768,0.006,0.086,0.611,0.006,0.897,0.406,0.708,0.485,0.431,0.056,0.955,0.714,0.318,0.412,0.909,0.822,0.953,0.897,0.554,0.254,0.702,0.423,0.711,0.121
0.0,0.45,0.452,0.571,0.072,0.84,0.063,0.653,0.342,0.607,0.635,0.743,0.506,0.467,0.351,0.453,0.886,0.646,0.975,0.319,0.609,0.727,0.781,0.007,0.83,0.677
1.0,0.252,0.198,0.25,0.417,0.341,0.603,0.468,0.631,0.179,0.451,0.299,0.736,0.49,0.271,0.752,0.003,0.234,0.304,0.26,0.74,0.066,0.749,0.856,0.823,0.896
1.0,0.85,0.458,0.432,0.207,0.752,0.016,0.467,0.072,0.006,0.955,0.835,0.469,0.329,0.022,0.273,0.138,0.504,0.784,0.045,0.04,0.252,0.032,0.243,0.503,0.503
1.0,0.731,0.055,0.969,0.005,0.756,0.437,0.396,0.296,0.763,0.1,0.194,0.712,0.525,0.978,0.034,0.687,0.986,0.824,0.618,0.521,0.813,0.465,0.461,0.272,0.971
1.0,0.125,0.786,0.236,0.198,0.307,0.337,0.483,0.878,0.225,0.526,0.609,0.314,0.352,0.401,0.07,0.581,0.924,0.401,0.626,0.544,0.96,0.071,0.214,0.921,0.772
1.0,0.48,0.635,0.834,0.065,0.656,0.035,0.144,0.063,0.144,0.712,0.077,0.166,0.732,0.742,0.994,0.698,0.032,0.607,0.161,0.73,0.265,0.339,0.291,0.375,0.802
1.0,0.833,0.053,0.458,0.624,0.02,0.896,0.336,0.734,0.887,0.63,0.15,0.17,0.514,0.152,0.875,0.594,0.825,0.09,0.563,0.103,0.118,0.12,0.651,0.141,0.127
1.0,0.182,0.344,0.145,0.073,0.444,0.33,0.563,0.178,0.621,0.343,0.796,0.645,0.161,0.78,0.421,0.238,0.805,0.779,0.646,0.747,0.959,0.466,0.944,0.876,0.295
0.0,0.195,0.493,0.745,0.017,0.772,0.019,0.961,0.193,0.172,0.593,0.743,0.737,0.572,0.116,0.837,0.511,0.216,0.936,0.051,0.569,0.441,0.519,0.717,0.517,0.02
0.0,0.029,0.081,0.9,0.83,0.588,0.913,0.732,0.694,0.931,0.183,0.139,0.255,0.299,0.382,0.901,0.482,0.963,0.484,0.442,0.09,0.478,0.298,0.014,0.325,0.464
0.0,0.602,0.538,0.461,0.969,0.267,0.645,0.021,0.31,0.645,0.502,0.647,0.76,0.932,0.814,0.662,0.324,0.837,0.116,0.788,0.771,0.085,0.045,0.434,0.929,0.374
0.0,0.183,0.484,0.719,0.215,0.17,0.439,0.596,0.419,0.611,0.922,0.89,0.93,0.884,0.267,0.373,0.223,0.331,0.345,0.406,0.493,0.145,0.555,0.361,0.02,0.577
1.0,0.899,0.296,0.37,0.839,0.925,0.228,0.332,0.126,0.607,0.643,0.168,0.158,0.377,0.309,0.421,0.107,0.082,0.678,0.343,0.281,0.499,0.524,0.347,0.557,0.304
0.0,0.343,0.716,0.902,0.631,0.001,0.057,0.47,0.583,0.794,0.276,0.792,0.479,0.825,0.393,0.709,0.048,0.452,0.242,0.392,0.639,0.469,0.843,0.957,0.034,0.999
1.0,0.907,0.243,0.932,0.681,0.483,0.549,0.026,0.973,0.913,0.987,0.029,0.769,0.162,0.328,0.85,0.856,0.691,0.133,0.237,0.392,0.874,0.571,0.519,0.941,0.925
0.0,0.144,0.751,0.23,0.939,0.546,0.286,0.986,0.072,0.961,0.083,0.606,0.004,0.07,0.829,0.358,0.27,0.664,0.188,0.628,0.637,0.319,0.783,0.31,0.679,0.49
0.0,0.429,0.874,0.868,0.848,0.122,0.625,0.304,0.927,0.434,0.281,0.564,0.56,0.555,0.265,0.093,0.698,0.753,0.659,0.579,0.613,0.395,0.421,0.377,0.004,0.233
1.0,0.553,0.077,0.904,0.539,0.235,0.815,0.071,0.607,0.403,0.859,0.319,0.002,0.847,0.544,0.296,0.191,0.919,0.704,0.948,0.016,0.119,0.021,0.026,0.159,0.997
0.0,0.652,0.169,0.405,0.998,0.111,0.699,0.446,0.634,0.051,0.466,0.019,0.993,0.242,0.876,0.385,0.13,0.148,0.857,0.952,0.092,0.64,0.685,0.33,0.614,0.184
0.0,0.005,0.694,0.868,0.734,0.016,0.813,0.565,0.895,0.944,0.614,0.417,0.604,0.883,0.537,0.812,0.653,0.881,0.125,0.209,0.21,0.165,0.801,0.565,0.362,0.192
0.0,0.921,0.831,0.272,0.911,0.979,0.574,0.554,0.804,0.406,0.507,0.225,0.713,0.987,0.878,0.235,0.325,0.204,0.53,0.155,0.956,0.782,0.851,0.037,0.506,0.235
0.0,0.617,0.609,0.545,0.014,0.266,0.639,0.817,0.773,0.75,0.53,0.062,0.77,0.268,0.226,0.228,0.446,0.255,0.442,0.942,0.103,0.502,0.909,0.984,0.722,0.307
0.0,0.69,0.868,0.649,0.674,0.1,0.686,0.635,0.35,0.675,0.768,0.398,0.206,0.624,0.122,0.025,0.664,0.82,0.242,0.974,0.563,0.86,0.81,0.022,0.695,0.37
1.0,0.821,0.844,0.343,0.417,0.337,0.726,0.737,0.739,0.877,0.354,0.175,0.432,0.107,0.091,0.85,0.31,0.381,0.711,0.294,0.467,0.295,0.681,0.763,0.316,0.874
1.0,0.303,0.652,0.283,0.474,0.553,0.992,0.301,0.107,0.917,0.265,0.78,0.635,0.614,0.219,0.563,0.169,0.436,0.793,0.472,0.626,0.486,0.119,0.191,0.991,0.959
1.0,0.665,0.985,0.102,0.102,0.064,0.763,0.424,0.617,0.226,0.566,0.336,0.002,0.249,0.26,0.709,0.71,0.083,0.856,0.541,0.781,0.839,0.418,0.494,0.967,0.82
0.0,0.902,0.33,0.623,0.875,0.532,0.238,0.54,0.297,0.912,0.844,0.671,0.165,0.88,0.376,0.712,0.061,0.725,0.841,0.503,0.471,0.415,0.092,0.275,0.264,0.842
1.0,0.294,0.613,0.809,0.948,0.74,0.923,0.532,0.198,0.884,0.428,0.587,0.968,0.53,0.959,0.402,0.857,0.185,0.556,0.866,0.027,0.29,0.644,0.344,0.886,0.844
0.0,0.06,0.094,0.42,0.29,0.689,0.783,0.627,0.525,0.045,0.373,0.97,0.404,0.406,0.642,0.505,0.589,0.602,0.121,0.161,0.603,0.181,0.787,0.897,0.087,0.554
1.0,0.638,0.251,0.359,0.065,0.343,0.68,0.6,0.458,0.349,0.057,0.573,0.088,0.945,0.984,0.622,0.552,0.276,0.577,0.851,0.904,0.872,0.017,0.316,0.642,0.32
0.0,0.859,0.997,0.402,0.949,0.238,0.195,0.47,0.326,0.913,0.935,0.245,0.151,0.922,0.504,0.713,0.08,0.914,0.244,0.036,0.937,0.368,0.136,0.687,0.714,0.461
1.0,0.633,0.66,0.562,0.799,0.633,0.637,0.164,0.911,0.755,0.546,0.179,0.317,0.844,0.607,0.666,0.55,0.251,0.443,0.335,0.51,0.678,0.35,0.845,0.674,0.155
0.0,0.866,0.773,0.607,0.023,0.334,0.252,0.105,0.604,0.906,0.299,0.546,0.029,0.272,0.287,0.573,0.763,0.379,0.272,0.899,0.972,0.325,0.91,0.247,0.406,0.106
0.0,0.827,0.328,0.581,0.284,0.273,0.764,0.144,0.383,0.661,0.063,0.817,0.137,0.154,0.419,0.911,0.157,0.149,0.986,0.716,0.42,0.713,0.751,0.629,0.565,0.573
0.0,0.817,0.821,0.565,0.932,0.959,0.897,0.183,0.857,0.723,0.363,0.999,0.386,0.647,0.773,0.104,0.649,0.629,0.914,0.923,0.39,0.481,0.87,0.906,0.053,0.881
0.0,0.035,0.937,0.03,0.081,0.123,0.175,0.851,0.458,0.672,0.343,0.576,0.899,0.14,0.704,0.302,0.681,0.232,0.443,0.469,0.015,0.292,0.597,0.479,0.201,0.939
0.0,0.346,0.955,0.312,0.771,0.814,0.057,0.245,0.694,0.121,0.478,0.635,0.793,0.649,0.389,0.339,0.364,0.882,0.737,0.961,0.301,0.364,0.129,0.159,0.987,0.8
1.0,0.476,0.099,0.503,0.401,0.544,0.278,0.95,0.247,0.894,0.386,0.401,0.573,0.292,0.031,0.003,0.229,0.406,0.67,0.774,0.427,0.239,0.334,0.317,0.894,0.556
1.0,0.666,0.919,0.36,0.332,0.138,0.355,0.128,0.237,0.43,0.716,0.373,0.056,0.487,0.868,0.467,0.301,0.578,0.801,0.001,0.905,0.712,0.751,0.166,0.281,0.996
0.0,0.979,0.665,0.648,0.998,0.715,0.882,0.766,0.26,0.443,0.937,0.353,0.503,0.311,0.153,0.099,0.624,0.369,0.44,0.858,0.364,0.248,0.257,0.714,0.323,0.284
1.0,0.888,0.718,0.751,0.371,0.989,0.737,0.2,0.211,0.456,0.584,0.604,0.046,0.984,0.07,0.221,0.54,0.28,0.622,0.08,0.165,0.184,0.762,0.637,0.632,0.544
1.0,0.039,0.08,0.425,0.089,0.576,0.538,0.844,0.05,0.309,0.214,0.053,0.652,0.608,0.769,0.598,0.434,0.549,0.675,0.932,0.816,0.035,0.654,0.43,0.781,0.841
1.0,0.399,0.569,0.011,0.879,0.329,0.625,0.25,0.281,0.462,0.837,0.904,0.998,0.05,0.272,0.65,0.124,0.269,0.753,0.176,0.915,0.062,0.486,0.383,0.998,0.31
1.0,0.151,0.04,0.095,0.049,0.292,0.233,0.555,0.12,0.032,0.295,0.735,0.426,0.336,0.963,0.333,0.287,0.256,0.235,0.326,0.026,0.92,0.425,0.652,0.189,0.86
1.0,0.247,0.239,0.861,0.573,0.957,0.304,0.873,0.029,0.616,0.781,0.611,0.249,0.525,0.191,0.55,0.408,0.689,0.708,0.297,0.296,0.592,0.089,0.428,0.705,0.002
1.0,0.265,0.628,0.727,0.158,0.307,0.005,0.549,0.33,0.01,0.892,0.129,0.132,0.444,0.366,0.951,0.457,0.413,0.951,0.467,0.923,0.472,0.301,0.796,0.825,0.89
0.0,0.002,0.116,0.619,0.638,0.35,0.485,0.569,0.275,0.213,0.341,0.635,0.82,0.816,0.894,0.037,0.945,0.748,0.273,0.943,0.187,0.891,0.782,0.025,0.641,0.557
1.0,0.239,0.462,0.209,0.059,0.132,0.198,0.645,0.122,0.814,0.695,0.753,0.196,0.98,0.364,0.495,0.262,0.696,0.956,0.316,0.414,0.875,0.315,0.47,0.97,0.474
0.0,0.436,0.87,0.737,0.956,0.549,0.143,0.64,0.443,0.576,0.473,0.648,0.983,0.835,0.191,0.816,0.295,0.704,0.498,0.046,0.518,0.574,0.759,0.978,0.493,0.768
0.0,0.248,0.559,0.878,0.279,0.56,0.154,0.122,0.689,0.495,0.716,0.266,0.81,0.961,0.447,0.979,0.715,0.987,0.379,0.317,0.645,0.847,0.576,0.658,0.003,0.784
0.0,0.092,0.44,0.352,0.995,0.251,0.813,0.049,0.506,0.002,0.053,0.475,0.454,0.844,0.734,0.681,0.495,0.445,0.159,0.606,0.9,0.963,0.757,0.035,0.169,0.223
0.0,0.762,0.015,0.769,0.566,0.933,0.74,0.791,0.489,0.609,0.698,0.387,0.515,0.23,0.601,0.901,0.758,0.69,0.172,0.579,0.678,0.124,0.803,0.017,0.738,0.457
1.0,0.062,0.997,0.008,0.764,0.492,0.814,0.134,0.705,0.764,0.301,0.738,0.78,0.239,0.145,0.585,0.264,0.76,0.526,0.603,0.15,0.482,0.564,0.169,0.235,0.216
0.0,0.079,0.876,0.634,0.005,0.561,0.666,0.662,0.453,0.368,0.076,0.594,0.863,0.631,0.788,0.578,0.387,0.106,0.869,0.064,0.927,0.832,0.141,0.648,0.323,0.867
1.0,0.07,0.937,0.7,0.059,0.655,0.767,0.322,0.373,0.571,0.436,0.249,0.76,0.103,0.313,0.177,0.106,0.053,0.99,0.812,0.232,0.303,0.514,0.445,0.753,0.422
0.0,0.578,0.254,0.962,0.654,0.359,0.049,0.083,0.67,0.735,0.017,0.193,0.97,0.662,0.195,0.465,0.882,0.797,0.005,0.824,0.397,0.544,0.665,0.691,0.443,0.188
1.0,0.01,0.958,0.415,0.108,0.267,0.048,0.596,0.364,0.469,0.653,0.396,0.429,0.609,0.124,0.283,0.603,0.372,0.06,0.884,0.112,0.042,0.259,0.971,0.331,0.35
0.0,0.646,0.854,0.858,0.377,0.267,0.457,0.249,0.653,0.551,0.436,0.292,0.841,0.358,0.61,0.015,0.184,0.91,0.045,0.685,0.884,0.564,0.457,0.641,0.482,0.358
0.0,0.322,0.221,0.234,0.614,0.21,0.932,0.156,0.5,0.025,0.521,0.119,0.344,0.843,0.233,0.735,0.463,0.203,0.257,0.575,0.646,0.162,0.756,0.421,0.24,0.427
0.0,0.868,0.727,0.065,0.218,0.796,0.852,0.228,0.992,0.017,0.26,0.318,0.976,0.705,0.423,0.746,0.581,0.665,0.429,0.911,0.153,0.495,0.022,0.002,0.606,0.269
0.0,0.71,0.21,0.246,0.938,0.654,0.677,0.979,0.858,0.984,0.099,0.882,0.359,0.892,0.479,0.536,0.807,0.368,0.331,0.067,0.385,0.748,0.536,0.276,0.882,0.354
0.0,0.689,0.326,0.205,0.394,0.486,0.291,0.896,0.57,0.885,0.114,0.921,0.249,0.698,0.028,0.875,0.476,0.697,0.818,0.026,0.263,0.754,0.969,0.342,0.85,0.67
1.0,0.556,0.368,0.263,0.782,0.571,0.79,0.061,0.966,0.372,0.501,0.075,0.648,0.497,0.706,0.624,0.975,0.171,0.386,0.512,0.947,0.018,0.184,0.647,0.269,0.82
0.0,0.939,0.143,0.715,0.478,0.593,0.544,0.896,0.203,0.375,0.22,0.823,0.785,0.268,0.374,0.608,0.053,0.146,0.369,0.78,0.961,0.586,0.834,0.584,0.265,0.895
1.0,0.321,0.094,0.059,0.043,0.084,0.052,0.086,0.809,0.173,0.261,0.296,0.384,0.274,0.215,0.503,0.356,0.841,0.234,0.818,0.881,0.874,0.646,0.986,0.752,0.827
1.0,0.548,0.167,0.173,0.768,0.108,0.025,0.253,0.933,0.432,0.783,0.664,0.946,0.734,0.016,0.584,0.254,0.646,0.37,0.552,0.906,0.504,0.559,0.971,0.235,0.33
0.0,0.115,0.609,0.45,0.537,0.894,0.457,0.63,0.341,0.214,0.542,0.238,0.951,0.3,0.187,0.601,0.068,0.24,0.831,0.548,0.206,0.381,0.193,0.366,0.417,0.674
0.0,0.713,0.065,0.538,0.985,0.161,0.762,0.487,0.242,0.544,0.506,0.891,0.626,0.241,0.302,0.643,0.544,0.313,0.092,0.604,0.275,0.884,0.13,0.977,0.827,0.789
0.0,0.331,0.85,0.812,0.572,0.549,0.497,0.53,0.836,0.286,0.472,0.981,0.928,0.439,0.718,0.317,0.203,0.899,0.905,0.82,0.813,0.063,0.185,0.149,0.915,0.635
1.0,0.21,0.696,0.419,0.815,0.762,0.833,0.122,0.414,0.561,0.443,0.341,0.594,0.118,0.096,0.994,0.331,0.745,0.125,0.557,0.693,0.525,0.469,0.104,0.7,0.266
1.0,0.385,0.762,0.553,0.436,0.979,0.476,0.609,0.935,0.826,0.245,0.78,0.443,0.029,0.822,0.385,0.588,0.869,0.453,0.09,0.513,0.471,0.702,0.068,0.771,0.856
1.0,0.465,0.788,0.156,0.274,0.128,0.748,0.691,0.331,0.037,0.984,0.928,0.235,0.371,0.455,0.302,0.416,0.114,0.019,0.987,0.174,0.679,0.067,0.045,0.251,0.937
0.0,0.452,0.006,0.404,0.478,0.426,0.95,0.574,0.231,0.455,0.473,0.625,0.626,0.022,0.742,0.123,0.355,0.957,0.345,0.294,0.682,0.332,0.867,0.187,0.898,0.666
0.0,0.173,0.475,0.985,0.474,0.932,0.539,0.589,0.641,0.507,0.763,0.889,0.902,0.006,0.187,0.884,0.163,0.813,0.057,0.383,0.57,0.032,0.693,0.16,0.758,0.75
1.0,0.151,0.814,0.874,0.436,0.674,0.905,0.642,0.65,0.014,0.601,0.783,0.221,0.521,0.533,0.54,0.093,0.333,0.106,0.405,0.082,0.998,0.364,0.911,0.673,0.749
0.0,0.873,0.141,0.491,0.951,0.934,0.886,0.797,0.543,0.17,0.81,0.387,0.501,0.565,0.266,0.613,0.507,0.356,0.348,0.23,0.659,0.553,0.222,0.164,0.394,0.287
1.0,0.195,0.247,0.292,0.503,0.076,0.939,0.422,0.284,0.189,0.925,0.285,0.709,0.92,0.401,0.881,0.093,0.618,0.618,0.954,0.153,0.79,0.128,0.283,0.677,0.437
0.0,0.846,0.481,0.001,0.388,0.221,0.367,0.549,0.109,0.291,0.942,0.49,0.863,0.774,0.338,0.104,0.387,0.976,0.795,0.555,0.825,0.015,0.758,0.675,0.344,0.517
0.0,0.028,0.637,0.061,0.389,0.525,0.239,0.291,0.923,0.558,0.861,0.288,0.991,0.947,0.947,0.096,0.356,0.132,0.28,0.834,0.556,0.797,0.643,0.408,0.127,0.695
1.0,0.16,0.562,0.458,0.136,0.172,0.148,0.268,0.334,0.366,0.164,0.349,0.776,0.929,0.053,0.789,0.328,0.852,0.893,0.742,0.034,0.911,0.366,0.435,0.749,0.551
0.0,0.674,0.934,0.254,0.474,0.441,0.547,0.497,0.008,0.01,0.321,0.912,0.919,0.537,0.452,0.016,0.618,0.373,0.272,0.442,0.556,0.387,0.758,0.552,0.96,0.579
1.0,0.46,0.587,0.096,0.551,0.909,0.252,0.13,0.591,0.915,0.731,0.414,0.754,0.302,0.197,0.878,0.468,0.733,0.685,0.379,0.18,0.175,0.747,0.054,0.331,0.864
0.0,0.057,0.981,0.138,0.841,0.203,0.756,0.223,0.314,0.285,0.871,0.365,0.943,0.179,0.933,0.359,0.387,0.196,0.53,0.691,0.977,0.801,0.611,0.905,0.764,0.222
0.0,0.665,0.742,0.135,0.802,0.586,0.425,0.394,0.133,0.131,0.417,0.961,0.029,0.338,0.297,0.572,0.328,0.873,0.66,0.57,0.495,0.2,0.762,0.377,0.11,0.109
1.0,0.183,0.576,0.697,0.621,0.29,0.314,0.755,0.367,0.448,0.119,0.063,0.612,0.917,0.802,0.332,0.93,0.253,0.135,0.473,0.255,0.301,0.125,0.663,0.539,0.748
1.0,0.408,0.382,0.365,0.13,0.842,0.346,0.288,0.194,0.665,0.315,0.903,0.174,0.353,0.63,0.824,0.701,0.223,0.224,0.34,0.544,0.881,0.165,0.21,0.238,0.104
0.0,0.719,0.58,0.473,0.326,0.658,0.36,0.543,0.205,0.076,0.512,0.737,0.935,0.9,0.054,0.202,0.195,0.833,0.743,0.223,0.263,0.006,0.971,0.586,0.511,0.84
1.0,0.352,0.892,0.932,0.745,0.922,0.477,0.006,0.378,0.35,0.198,0.938,0.177,0.501,0.122,0.228,0.575,0.827,0.012,0.651,0.917,0.008,0.561,0.357,0.162,0.136
0.0,0.876,0.546,0.215,0.615,0.031,0.064,0.761,0.163,0.522,0.198,0.451,0.826,0.841,0.449,0.369,0.563,0.728,0.608,0.446,0.149,0.885,0.449,0.005,0.408,0.269
0.0,0.842,0.157,0.145,0.833,0.308,0.501,0.684,0.737,0.973,0.815,0.717,0.845,0.407,0.338,0.669,0.263,0.197,0.608,0.018,0.754,0.657,0.124,0.239,0.765,0.93
1.0,0.174,0.014,0.561,0.506,0.493,0.181,0.183,0.666,0.674,0.04,0.353,0.607,0.441,0.106,0.745,0.08,0.844,0.948,0.289,0.514,0.541,0.334,0.754,0.514,0.943
0.0,0.571,0.906,0.348,0.888,0.628,0.297,0.453,0.871,0.138,0.447,0.039,0.635,0.371,0.841,0.056,0.026,0.961,0.515,0.992,0.573,0.927,0.0,0.156,0.449,0.714
