y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.0,-2.071,0.706,0.356,-1.22,2.131,0.803,0.113,-0.601,-0.574,-2.58
3.0,1.44,0.366,-0.854,2.035,-0.096,-2.281,-0.561,-2.896,-1.238,1.695
0.0,1.096,-2.281,-0.448,-2.551,-3.329,-1.537,-0.359,-1.559,1.346,0.858
0.0,-1.048,-0.013,1.382,4.481,0.374,1.573,-2.736,-0.096,1.993,1.782
0.0,-1.153,-0.016,2.414,-4.872,0.092,1.549,0.069,3.505,2.555,1.083
2.0,-5.376,-3.84,-1.255,-2.101,2.02,-4.625,-3.501,-0.77,-0.744,-0.073
0.0,-1.122,3.238,-0.749,-0.943,-0.166,-0.693,-2.514,4.114,-0.128,3.186
3.0,-1.443,0.443,0.927,1.773,0.6,-2.445,0.728,-0.32,-2.093,-1.742
3.0,3.431,1.138,1.602,1.261,1.784,-1.007,-3.039,-3.774,-4.389,5.387
1.0,-0.124,-2.11,-3.234,1.842,0.865,1.0,2.192,1.08,-0.238,-0.001
3.0,-2.16,3.686,3.34,1.587,-1.111,-2.079,-2.109,-0.447,0.286,3.337
0.0,4.002,2.976,0.47,3.884,3.002,-0.971,-2.552,1.952,5.301,-1.348
3.0,-4.589,-1.527,4.217,3.821,0.165,0.556,-2.236,2.073,-1.579,3.442
2.0,-0.38,1.963,-1.227,0.091,-0.718,-0.982,-3.173,-1.417,0.056,0.045
1.0,1.974,5.973,0.595,-1.877,1.442,-1.775,-4.103,1.542,-2.068,-3.085
3.0,-3.198,-1.416,2.544,2.12,-2.392,2.213,-0.556,-2.262,-1.134,3.617
2.0,-2.805,-0.83,-1.909,-2.852,-1.585,0.84,-2.462,-3.275,1.825,2.965
3.0,-0.921,-1.124,-1.779,-2.116,4.386,-2.576,0.105,1.915,1.395,-1.783
3.0,0.877,1.83,1.59,1.638,-0.196,-2.164,1.977,1.46,-2.452,2.226
0.0,-4.184,-2.205,0.194,-0.126,3.923,0.349,1.122,7.126,5.578,1.025
1.0,-1.182,-0.495,0.16,0.48,-3.383,1.661,-1.732,0.834,-4.257,-2.827
1.0,-2.081,-3.134,-0.495,1.011,-3.576,1.15,0.28,0.758,-3.092,-3.835
2.0,-1.754,-4.134,-2.691,-1.55,-1.939,0.053,-1.294,-0.721,3.066,1.425
0.0,-0.738,0.412,1.062,-1.896,-0.624,2.129,0.876,2.294,2.557,-0.004
3.0,1.522,3.024,0.37,0.542,-4.112,3.868,-1.855,-5.628,-3.822,-0.53
2.0,1.632,1.98,-0.907,-3.249,-3.577,-0.743,-2.974,-2.838,3.814,2.424
2.0,0.722,-3.237,0.294,0.611,-0.843,-4.354,-1.465,2.896,3.06,-0.406
3.0,0.107,1.354,2.222,1.303,2.084,-0.007,-0.55,-0.053,-3.222,1.1
2.0,-1.637,-1.263,-1.297,-2.319,1.552,-1.461,-0.559,0.366,-0.476,-1.064
0.0,1.928,3.021,1.973,-0.38,-1.388,-1.512,-2.743,0.66,1.47,1.771
3.0,1.734,2.387,-0.451,0.227,-2.721,1.727,-0.655,-2.512,-2.867,-0.173
2.0,-5.025,-2.299,-0.886,-0.485,-0.13,-2.49,-1.345,-1.696,-0.181,2.107
3.0,-0.298,0.92,2.634,3.095,-3.225,2.29,-2.054,-2.309,-2.709,0.076
2.0,-1.715,-1.373,-0.713,-0.434,-0.349,-0.451,-1.923,-2.13,-1.712,0.9
1.0,-2.909,-1.452,1.592,0.193,3.42,-0.763,1.851,3.089,1.112,0.878
0.0,0.515,-2.292,-0.62,-0.035,4.299,-0.275,4.876,1.176,2.547,1.358
1.0,-0.185,1.544,0.123,2.835,5.358,-5.404,-2.113,2.129,3.461,3.104
3.0,-5.027,2.484,4.918,3.002,-1.165,2.377,-4.745,-2.931,-2.601,-0.43
1.0,-4.277,1.297,-0.298,-3.121,-0.037,0.52,0.112,0.07,-1.659,-2.88
0.0,-2.291,-1.294,3.44,2.822,4.18,1.355,-0.976,0.825,-1.527,2.462
3.0,0.604,2.421,1.944,-0.21,1.389,-3.182,1.331,-0.141,-4.503,2.349
3.0,-0.438,2.094,0.858,0.847,1.471,0.182,-1.531,-2.111,-0.257,0.686
3.0,0.445,0.679,0.071,2.103,1.415,-1.968,-1.408,0.844,0.904,-1.382
3.0,-1.378,-1.256,-2.777,-0.388,1.069,-1.843,-2.322,-4.49,-2.255,-0.456
3.0,3.651,1.712,0.772,-1.029,2.752,-3.1,-3.009,-4.123,0.154,4.266
1.0,-2.025,-2.385,-3.278,-1.175,-3.364,3.652,4.442,1.288,2.065,-2.513
2.0,-2.458,-1.099,-2.772,-2.647,0.008,-0.441,-1.696,-3.517,2.48,3.888
2.0,-1.781,-2.177,-2.596,-3.993,0.245,-0.421,0.624,-4.095,0.122,2.238
2.0,-0.665,-4.265,-2.86,-1.161,2.978,-0.875,-5.123,0.039,-3.362,2.318
2.0,-3.423,-1.163,-4.059,-1.638,3.818,-1.761,-2.374,-1.613,-2.956,-0.399
2.0,-3.111,-0.122,-2.14,-3.631,-2.956,-0.157,-2.447,-3.244,3.606,3.626
3.0,1.699,3.833,2.109,1.145,0.285,-1.158,-0.877,-2.861,-2.935,4.24
2.0,0.038,0.551,-2.927,1.194,-2.635,-1.853,0.513,-1.115,-2.018,-1.627
1.0,-1.058,-2.417,-2.957,3.619,1.508,0.326,1.218,0.366,-1.572,0.22
1.0,2.955,2.101,1.819,-2.854,2.57,1.795,-2.079,-1.936,-2.206,-1.384
1.0,-1.815,1.205,2.193,-1.984,2.02,-1.786,-0.242,3.222,-1.445,-0.58
0.0,-2.992,0.851,1.944,-0.804,-0.097,0.966,1.424,0.674,0.497,-1.208
0.0,4.232,0.967,1.759,2.108,1.903,1.72,-1.023,2.737,3.602,-0.276
0.0,1.685,3.091,0.321,0.033,0.232,-0.486,-0.397,0.705,1.957,0.868
0.0,-2.229,-1.8,-0.549,0.749,-0.376,3.42,3.367,2.187,2.171,-3.55
3.0,-2.512,-0.574,-0.235,3.491,-2.034,1.354,-2.717,1.124,0.228,0.443
0.0,-3.845,1.139,1.794,-0.979,-2.817,2.998,-0.455,3.861,1.252,-2.376
2.0,-2.499,-2.72,-2.157,-0.875,0.329,-0.722,-3.114,-2.319,-2.649,-1.795
0.0,4.981,4.345,2.359,-0.605,2.585,-3.451,-1.672,1.501,3.532,-1.977
3.0,1.09,-0.075,2.657,2.94,-0.917,3.245,-0.06,-0.784,-2.237,-0.628
1.0,-4.247,1.28,-2.245,-0.296,-4.856,-0.471,-1.409,-3.633,1.711,3.757
1.0,-1.286,-1.399,-3.944,1.096,0.478,1.316,0.757,1.798,-0.98,1.29
3.0,-3.929,2.485,-2.749,1.354,-2.786,2.245,-3.587,-1.69,-0.417,1.183
2.0,-2.207,-0.918,-2.157,-2.001,-0.53,0.304,-2.988,-3.646,0.462,3.919
2.0,-1.452,-1.701,-2.361,-3.598,-4.663,1.076,-1.199,-2.955,2.347,1.595
2.0,-3.293,0.849,-3.789,-2.68,0.288,0.59,0.507,-2.523,-1.46,-6.485
2.0,-1.314,-0.66,0.573,0.309,-1.107,-4.361,-2.823,-1.156,0.852,3.241
0.0,-2.414,-1.987,1.589,-0.482,1.858,2.656,0.905,2.067,1.804,-2.339
3.0,-0.926,1.876,0.541,-4.589,4.259,1.172,0.81,-2.134,-2.226,1.994
2.0,-1.87,-1.955,-0.474,-0.714,-1.853,-2.134,-1.51,-2.719,0.172,3.125
0.0,-3.768,2.171,1.882,-2.833,-1.945,3.858,0.561,3.282,1.532,-0.368
3.0,1.056,2.039,3.712,2.346,-0.613,-2.79,-1.705,-3.939,-2.823,5.009
0.0,-0.323,-0.67,-1.422,-1.486,3.754,0.798,5.75,-1.719,2.182,-0.701
3.0,-0.873,2.618,2.499,-1.679,-1.912,-1.078,0.639,-4.029,-0.857,2.639
1.0,-0.169,2.384,1.427,-2.402,2.391,-0.433,-2.185,1.124,-2.119,-0.126
0.0,0.984,-4.075,2.27,-1.565,6.154,-0.491,2.98,-2.568,-1.483,-1.591
2.0,-3.266,-0.6,-0.498,0.993,-0.547,-2.653,2.482,-2.794,-2.488,-5.3
1.0,-4.702,-0.601,1.836,-1.983,1.826,0.223,1.3,2.411,-3.474,-2.114
1.0,1.664,3.442,0.552,-2.064,2.308,-1.055,-3.37,-1.47,-2.28,-1.383
0.0,1.627,-4.834,1.127,-3.698,4.409,1.049,0.759,-1.777,2.012,-4.59
2.0,3.763,0.909,0.604,-1.033,-1.342,-4.441,-1.502,2.017,4.883,-1.387
3.0,2.0,0.354,2.314,1.17,0.357,-0.618,-0.39,-2.827,-2.743,3.406
3.0,-0.069,0.994,1.321,-1.042,3.197,1.773,-0.66,-2.464,-2.069,0.542
2.0,-0.365,-1.998,-2.268,-0.612,0.759,-0.456,-2.448,-0.466,2.604,1.535
2.0,-5.58,-3.514,-3.973,-2.047,0.242,-1.818,1.752,-2.74,-1.509,0.465
2.0,-2.048,0.965,-2.746,1.761,0.779,-3.17,-1.076,-3.773,-3.58,-1.749
1.0,-4.836,0.142,0.152,0.234,1.517,-3.324,0.576,2.427,-0.294,-1.409
1.0,0.172,1.397,1.759,1.179,5.369,-2.617,-1.539,1.741,1.238,0.807
2.0,-2.343,-2.41,1.168,-0.935,2.11,-4.294,-0.634,0.055,-0.066,1.435
1.0,-1.082,-5.441,-1.08,-0.565,-4.33,0.999,-2.794,1.716,-4.743,-4.693
0.0,0.613,5.463,1.216,2.017,-0.89,-0.203,-1.456,-1.069,1.881,2.893
2.0,-3.919,-0.383,-2.847,-2.963,-4.681,-2.754,2.193,-2.56,-0.033,-2.251
3.0,0.383,2.621,-3.438,1.551,-3.471,3.12,-1.603,-1.505,-2.556,-0.2
3.0,0.79,0.261,1.199,4.551,0.773,-2.686,-1.61,1.094,-1.678,-1.629
0.0,-1.63,-4.87,0.623,-2.129,7.44,-0.068,1.612,2.184,4.949,-1.078
2.0,-0.346,-2.086,-1.351,-1.479,2.354,-0.48,-1.411,-2.509,-1.892,-0.098
1.0,-2.353,1.996,1.274,-0.133,2.417,-1.664,0.349,2.468,-0.669,-4.395
1.0,0.123,-0.571,-1.292,-1.721,-2.275,0.474,-0.545,1.33,-3.956,-0.54
0.0,0.726,-5.386,2.699,-2.498,3.346,3.189,-0.61,0.412,-0.061,-4.947
3.0,0.665,4.333,-1.84,-1.083,-3.997,-0.229,0.519,-3.89,-0.588,2.038
2.0,-0.54,-2.413,1.076,-0.308,3.159,-4.498,-2.683,-3.029,-1.281,1.059
2.0,2.614,-3.077,-0.411,-2.976,-0.603,-0.238,-2.792,-0.911,0.548,-1.333
3.0,1.067,3.794,2.877,-0.221,2.572,1.166,-1.993,-3.567,-3.676,1.741
3.0,2.734,1.355,0.386,-0.926,2.797,0.141,-1.923,-2.694,-1.0,2.969
0.0,0.023,-4.388,2.609,-2.732,5.262,0.352,0.045,-0.066,2.001,-2.561
0.0,2.57,-2.184,2.765,2.082,3.694,6.325,1.353,-0.726,1.026,2.059
3.0,-1.233,0.405,0.535,-1.632,3.386,-1.744,0.639,0.713,-3.591,1.034
2.0,-0.694,-1.505,-0.915,-4.167,1.895,0.245,-3.807,-0.263,0.013,-2.788
1.0,-0.228,-2.467,-0.199,0.843,-0.037,0.985,3.529,-1.581,-2.194,-3.0
1.0,-1.107,-3.54,-3.635,-1.302,-2.223,2.414,2.582,2.265,0.209,-0.961
3.0,-0.397,1.681,1.332,1.394,0.061,-3.15,-0.216,-2.154,-0.408,1.334
2.0,-3.019,0.2,-2.707,-3.872,2.086,0.865,0.25,-1.944,-0.492,-3.933
1.0,-5.309,-0.079,0.283,1.236,3.929,-3.284,0.937,1.72,1.053,-0.978
1.0,-1.281,2.556,3.508,-3.366,2.128,-0.131,-1.517,2.752,-3.466,-2.556
3.0,-1.437,1.068,0.176,-0.103,-2.005,0.521,0.247,-1.97,-0.713,3.327
2.0,-3.148,-2.037,-0.913,-3.171,-4.44,-1.268,-1.814,-1.829,3.656,2.486
1.0,-1.03,-2.019,-3.781,1.755,-1.883,1.742,-2.064,2.256,-2.199,-0.033
0.0,-4.282,0.085,0.525,-1.508,0.797,2.979,0.09,4.975,3.96,-1.627
1.0,0.998,3.503,-0.36,1.687,3.277,-3.007,-2.882,0.592,0.551,-2.392
1.0,1.435,-1.1,-4.099,-3.798,-2.595,4.082,2.758,-0.593,0.32,-0.852
2.0,-2.638,-2.921,-1.048,-1.317,2.236,-3.372,-1.055,-2.72,-1.133,0.665
0.0,-0.746,-3.857,-0.692,-1.91,2.633,0.427,3.982,-1.05,2.689,-3.943
3.0,-1.494,0.622,0.237,3.552,-2.11,3.455,-2.633,-0.445,-2.569,-1.757
0.0,4.458,-0.709,2.305,0.844,1.695,4.135,0.327,-0.362,2.274,2.314
2.0,0.66,-3.408,-0.913,0.47,1.601,-2.103,-2.103,2.309,3.501,0.413
0.0,-3.795,0.26,3.95,-1.133,2.787,0.705,-0.195,4.948,1.764,3.204
2.0,-3.081,-3.607,-1.579,0.049,-0.714,-2.638,-0.994,-1.391,-0.251,2.193
1.0,-0.785,-3.522,-2.126,-0.224,-1.865,2.445,1.52,0.308,-0.753,-6.017
1.0,0.471,-1.154,-3.364,1.969,1.051,0.745,-1.399,1.968,-1.973,-1.474
3.0,0.972,2.775,2.1,0.663,0.159,-1.67,0.153,-2.361,0.521,1.724
0.0,0.907,-4.102,0.032,-1.178,1.933,2.9,3.442,-2.607,-0.623,-5.918
2.0,-0.248,-1.367,-1.507,-0.747,4.525,-2.305,-4.217,-4.756,-3.036,0.217
3.0,-1.132,3.084,2.728,2.29,-0.185,3.001,-1.731,-1.744,-2.151,-0.45
3.0,2.256,1.46,2.747,1.035,2.347,-1.306,-1.794,-0.9,-2.58,2.606
0.0,0.074,-0.209,1.403,0.341,2.009,4.443,-0.573,2.924,-1.018,4.197
2.0,-5.808,-2.982,-0.872,-6.527,-0.174,-2.765,0.099,0.451,3.966,-3.643
2.0,-1.971,-1.832,-0.765,0.489,1.034,-1.831,-2.403,-0.809,-0.228,1.675
2.0,-0.366,-3.208,-1.957,-1.935,0.886,-1.366,0.427,-1.059,-0.107,0.247
0.0,-2.736,-2.467,2.993,-0.481,2.548,-0.694,2.27,-1.438,-0.483,-2.601
0.0,-2.207,-0.938,0.249,-0.041,2.021,-0.016,3.046,4.159,2.639,0.976
3.0,-0.129,1.107,-1.099,0.923,2.401,1.752,-2.459,-0.56,-0.967,0.365
1.0,-1.578,-6.344,-2.213,3.088,-1.039,2.24,3.883,0.619,0.499,-3.875
1.0,-2.504,4.154,0.848,-2.212,1.207,-2.887,-1.317,2.422,-2.451,-3.591
1.0,-1.27,1.351,1.225,-1.833,0.914,-0.141,-2.025,2.238,-2.179,-0.386
0.0,1.288,-0.04,3.019,2.214,2.278,-0.941,-1.558,0.689,1.506,-0.748
3.0,0.523,1.558,-0.44,1.344,0.722,-2.083,-0.647,-0.217,1.382,1.101
3.0,0.296,0.192,1.899,0.199,3.066,0.142,-2.103,-1.067,-1.862,1.614
3.0,-0.808,1.765,-0.674,1.04,-2.833,1.51,-1.106,-2.325,-0.012,1.07
0.0,2.492,1.861,1.406,-0.763,0.463,-0.585,-2.567,1.53,1.619,0.53
2.0,1.116,-1.724,-1.558,-1.974,0.862,-1.634,-3.461,-1.327,-0.58,-0.312
2.0,-0.176,-1.83,-2.303,-2.633,3.833,0.569,-5.953,-2.207,-2.853,-1.281
0.0,4.77,3.424,1.812,3.168,1.93,-1.454,-2.764,1.645,4.595,-1.44
2.0,-1.419,2.145,-4.739,-2.569,2.164,1.316,-1.786,-4.219,-2.564,-5.476
3.0,4.62,0.402,3.129,1.232,1.071,-3.218,-1.555,-3.187,-2.793,6.453
3.0,-1.876,3.096,0.981,1.228,0.083,-2.523,0.378,0.641,-0.014,0.022
3.0,3.59,1.672,2.913,3.707,-1.123,-2.663,-0.91,-2.768,-2.723,4.3
2.0,-2.982,-3.11,-1.059,1.451,0.395,-3.168,-2.52,1.544,2.621,1.212
0.0,-0.681,-2.185,-0.269,-1.838,2.898,4.986,-0.76,4.384,2.666,-3.308
2.0,-2.245,-1.925,-0.275,-3.852,-8.278,-0.639,-2.385,-3.315,4.292,4.266
2.0,-4.861,-3.318,-1.64,-1.107,-4.156,-2.324,-0.529,-1.528,0.283,1.084
1.0,-3.268,-0.837,1.203,2.612,-1.372,2.428,0.513,-1.205,-4.942,-3.607
2.0,-0.26,-2.02,-1.531,-2.821,-4.024,1.142,-2.675,-1.325,3.389,1.467
1.0,1.334,4.948,0.958,-2.758,-0.178,-0.314,-5.353,1.684,-6.168,-3.284
1.0,-3.701,-1.802,2.456,3.954,-0.79,2.023,4.737,-0.433,-2.126,-5.192
1.0,-1.145,3.107,1.143,-1.428,2.657,-0.91,-1.977,2.837,-3.032,-1.416
1.0,-7.462,1.774,-0.038,-3.13,-1.53,0.954,2.287,6.151,-2.13,-4.303
1.0,-0.748,0.921,0.941,-0.764,-3.694,1.464,-2.101,1.299,-4.811,-2.956
0.0,1.072,1.552,-0.17,-2.666,-0.051,2.874,3.762,-0.216,-0.676,-0.065
0.0,-3.484,-1.721,2.251,-1.523,3.671,0.614,-0.974,3.762,3.053,-0.921
0.0,3.132,3.118,1.546,-0.031,0.653,3.388,-0.296,0.241,0.992,2.731
2.0,1.677,0.36,-4.815,-2.482,1.241,2.764,-2.169,-1.837,3.042,-0.027
2.0,-1.221,-2.051,-3.249,0.295,1.497,-0.955,-1.987,-3.304,-3.973,-1.239
0.0,-3.223,0.447,1.946,0.726,1.1,1.539,3.124,3.625,1.739,2.33
0.0,-4.181,-4.029,-1.063,2.167,4.515,1.896,2.553,-1.654,2.92,-7.779
1.0,4.434,2.475,1.634,-0.821,2.881,-0.613,-4.201,-1.994,-1.462,-0.941
3.0,2.193,-1.481,1.037,1.022,3.127,-3.309,-1.927,-0.868,-1.905,1.649
0.0,3.329,2.869,0.088,0.124,1.044,4.292,-1.8,4.326,1.417,2.956
0.0,-6.028,-0.942,4.087,-0.321,0.712,-1.836,0.857,2.413,2.13,-0.092
1.0,-0.283,5.698,-2.002,1.003,1.914,-3.489,-2.626,1.608,0.826,-3.41
0.0,0.222,-1.685,2.009,-1.474,0.875,1.447,2.771,-0.038,-1.218,-1.263
3.0,-1.938,3.846,1.963,0.801,-0.765,0.706,-1.233,-2.379,0.534,1.633
1.0,-3.417,-5.135,-2.272,1.48,-3.164,1.911,-0.992,2.093,-3.204,-1.982
2.0,-1.77,-1.388,-2.757,-2.248,-1.231,0.012,-0.958,-1.506,2.919,0.241
1.0,-3.021,-2.059,-0.316,2.367,-2.359,2.092,2.535,1.188,-1.516,-3.756
0.0,-1.863,1.88,0.868,0.253,2.114,2.322,-1.769,2.882,-1.11,4.293
1.0,1.561,-2.212,-4.274,-1.197,-0.58,1.305,1.786,1.519,0.448,-1.366
0.0,2.026,1.961,-1.145,1.552,-1.235,3.165,-3.763,2.239,3.579,2.071
0.0,3.491,3.529,-0.619,2.037,1.089,2.27,-2.533,4.165,4.09,1.174
2.0,-0.863,-1.045,-1.311,-1.268,1.037,0.042,-1.0,0.802,-2.35,-3.464
1.0,-3.317,-1.112,2.942,-1.393,1.657,-0.159,2.19,4.529,2.112,-0.617
3.0,-3.675,0.894,1.294,1.779,-2.508,3.509,-3.81,-3.094,-4.124,-0.602
1.0,-3.127,-0.162,3.695,-2.264,1.317,-1.38,-0.49,2.785,-2.528,-2.405
2.0,1.845,0.751,-0.088,-2.118,-2.011,-2.302,-2.27,-2.187,2.002,2.262
2.0,0.252,-0.436,-0.838,-0.965,-1.607,-1.973,-1.625,0.501,2.109,-1.033
0.0,-2.034,-0.23,2.739,-0.743,2.364,1.404,3.575,2.017,1.364,2.928
0.0,0.425,1.295,2.813,3.721,3.773,0.39,-0.58,-0.153,1.04,-0.188
3.0,-3.995,0.077,1.257,-0.955,-3.333,0.503,-0.178,-4.241,-2.481,4.218
0.0,0.204,4.929,2.046,-2.153,3.237,-4.831,-1.032,3.867,-1.369,2.349
3.0,2.888,1.107,0.217,1.755,1.326,-1.711,-2.173,-1.55,1.839,0.561
2.0,-0.003,-3.141,-1.331,-2.842,-0.085,-2.203,0.805,-2.354,0.175,1.811
0.0,-1.056,0.032,-1.877,-1.388,0.878,4.143,2.016,4.702,3.478,-1.191
2.0,-1.47,-4.296,0.843,1.964,2.041,-1.73,-1.076,-2.782,-4.625,0.443
1.0,-1.607,-2.247,-1.934,1.802,-0.761,0.917,2.221,2.2,-0.722,-1.336
1.0,-2.169,-1.326,-3.145,0.36,-1.735,1.656,0.86,3.68,-0.273,-0.426
0.0,0.59,-2.294,1.47,-2.912,4.316,-0.847,3.262,-1.235,2.166,0.568
2.0,1.891,0.754,-3.088,0.068,2.909,0.629,-3.743,0.011,-4.467,-1.36
2.0,1.037,-0.642,-3.073,-4.433,-2.817,-0.124,0.932,-2.045,2.972,-1.029
0.0,-1.117,-2.349,-0.826,0.401,4.526,0.687,4.652,1.879,3.422,0.188
3.0,0.721,3.561,2.366,4.632,-1.79,-1.654,0.136,0.075,-1.455,0.687
0.0,0.366,2.511,3.123,1.128,1.796,-0.146,-0.928,1.311,-0.133,2.794
1.0,-4.695,1.618,0.482,-1.46,1.298,-0.383,1.186,4.291,0.054,-2.016
0.0,-1.313,-2.802,3.93,2.055,3.522,4.373,-0.322,-1.113,-1.77,1.66
0.0,4.528,3.37,1.258,0.918,4.227,0.417,1.386,2.014,2.67,-0.386
1.0,0.579,-4.064,-4.488,-0.981,-1.006,2.739,3.011,1.674,1.227,-1.643
2.0,-0.474,-0.703,-4.1,-2.055,3.233,1.235,-5.017,-2.735,-3.464,-0.931
2.0,-2.332,-2.817,-0.107,-0.645,-1.331,-2.345,2.033,-4.481,-0.552,-3.301
0.0,-0.744,0.707,1.507,-5.007,-0.383,2.103,1.837,5.014,2.548,2.727
0.0,-1.628,1.497,0.158,1.578,-0.854,3.294,-4.08,3.06,-0.076,5.112
2.0,-0.099,-1.985,-1.268,-1.369,2.841,0.683,-2.916,2.909,-3.181,-1.018
0.0,1.61,2.815,1.727,1.314,1.194,-2.336,-3.896,2.329,1.785,-0.902
3.0,3.528,1.85,4.141,2.806,0.85,-3.455,-2.166,-2.555,-3.82,1.933
0.0,-1.225,-2.696,1.09,1.375,4.028,1.256,3.968,-0.955,0.436,-1.704
1.0,-2.075,3.827,0.456,-0.163,2.259,-3.332,-1.781,0.481,-2.418,-5.711
2.0,-1.462,3.743,0.5,-0.02,-2.726,0.272,1.726,2.957,-1.549,-0.289
0.0,2.16,-0.963,1.383,-0.794,0.362,1.923,-1.742,1.616,0.928,3.914
1.0,1.724,1.338,2.386,0.84,5.814,-3.908,-3.467,-0.415,-1.368,1.402
3.0,2.336,1.385,3.313,2.264,1.496,-2.251,-2.096,-2.973,-3.904,2.413
2.0,1.454,1.338,-2.971,-3.477,-4.319,0.021,-1.1,-1.051,4.993,-1.013
3.0,-0.24,0.837,1.013,4.03,0.682,0.297,-1.0,1.255,-1.591,-1.273
3.0,-1.08,3.31,3.695,3.001,1.19,3.075,-3.431,-0.372,-2.492,-1.885
2.0,-0.03,-3.758,-1.643,-5.318,2.804,-0.931,-6.799,0.045,0.778,0.501
3.0,3.645,1.917,2.115,3.647,-0.02,-3.174,0.099,1.283,-2.941,1.869
3.0,-1.541,2.477,1.038,1.061,0.522,-0.931,-0.299,-1.157,-0.07,0.27
1.0,1.047,-1.365,-0.8,3.358,2.505,-0.43,2.69,0.108,-1.595,-2.461
1.0,1.117,-1.343,-2.397,1.752,1.242,-0.12,-0.373,-0.042,-2.713,-0.208
1.0,-4.567,1.027,-0.25,1.013,1.74,-1.587,0.362,4.729,-1.16,-2.556
0.0,-0.674,0.168,3.877,-2.978,0.143,0.284,1.994,-1.477,-1.357,0.457
2.0,0.831,1.217,-3.826,2.212,0.456,-0.652,-0.791,-2.532,-4.517,0.059
2.0,-2.578,-3.76,-0.446,-4.225,2.869,-1.529,-0.623,1.005,0.33,-2.109
0.0,2.027,1.85,1.215,2.033,2.816,1.603,-2.524,3.895,1.56,2.509
1.0,-0.315,2.785,2.67,-2.215,0.895,-2.162,-2.908,1.601,-2.926,-3.337
1.0,1.952,4.936,-0.831,-0.672,1.761,-2.096,-5.636,-1.192,-2.077,-1.221
0.0,-2.738,-0.138,2.835,-1.483,0.703,-1.301,1.469,0.053,1.459,-0.232
3.0,0.586,3.034,0.148,-0.881,-2.047,-2.047,0.334,-1.293,-0.302,2.389
1.0,-0.349,-1.708,-1.613,1.018,-0.15,0.607,-1.256,0.049,-3.635,-2.108
0.0,-3.908,2.977,1.039,-4.253,-0.711,3.628,-1.267,1.768,1.981,-2.887
3.0,-0.074,2.523,1.832,-0.281,1.893,1.232,-1.047,-2.16,-1.534,2.078
1.0,1.237,-0.094,-0.496,-2.342,-3.181,0.329,-1.836,0.336,-4.474,-0.599
3.0,-1.225,3.069,2.061,-1.163,1.957,-1.131,-0.158,-2.913,-0.915,1.46
2.0,-0.022,-1.071,-0.258,-1.372,-0.539,-1.646,-1.976,-4.962,-0.432,-3.415
3.0,4.019,-0.786,-0.984,2.022,1.836,-1.615,-2.038,-1.041,-0.705,0.456
3.0,0.298,1.6,-0.457,0.968,0.693,-1.269,0.632,0.744,-0.76,0.9
1.0,-5.408,-2.542,4.388,-5.168,-1.272,1.487,0.268,2.425,-6.819,-2.469
1.0,-3.632,1.576,-0.965,-0.247,0.882,-1.659,-1.226,2.539,-1.62,-0.886
0.0,-3.55,-0.874,0.454,1.281,-0.88,2.387,2.54,4.73,3.143,-0.676
0.0,-0.011,-4.799,4.17,-2.783,1.903,1.091,0.873,-1.592,-1.371,-4.122
2.0,-5.299,0.689,-1.244,-0.348,-2.667,-2.185,-3.638,-2.126,1.9,3.002
3.0,-2.699,1.261,-0.16,3.485,-1.11,3.742,-3.563,0.356,-2.948,0.39
1.0,-0.939,-0.312,-2.291,0.708,-2.306,2.341,-0.423,3.197,-1.153,-0.764
3.0,6.545,1.104,2.178,-0.7,2.73,0.856,-1.295,-3.35,-3.264,4.318
1.0,-3.587,-1.595,3.198,-4.125,-0.73,0.176,0.491,1.085,-0.899,-1.178
2.0,-0.253,-0.095,-1.145,-2.542,-4.305,-1.611,-0.866,-1.291,1.48,-0.496
3.0,2.12,1.728,-0.061,-0.581,-4.472,0.719,2.097,-4.958,0.07,1.207
3.0,-2.705,-0.897,1.823,3.517,-1.863,1.714,-1.993,0.366,-2.398,-1.402
2.0,-3.698,-4.399,-0.623,-0.958,-0.75,-4.355,0.286,-0.333,1.782,1.745
1.0,-3.475,-1.328,1.297,0.677,-3.245,2.954,5.278,1.287,-1.346,-1.376
3.0,1.065,0.128,1.238,1.882,1.958,0.312,-0.316,-1.322,-0.89,-2.291
2.0,-0.076,-1.318,-1.04,0.35,1.501,-1.809,-3.898,0.267,2.522,2.71
0.0,1.045,2.487,-0.051,2.218,0.201,-1.846,-4.267,4.374,3.91,-1.124
0.0,-0.364,1.966,1.215,1.379,-0.539,-0.039,-3.73,2.343,1.595,0.673
1.0,-0.685,2.736,-0.363,0.406,1.635,0.026,-0.475,2.409,-1.314,-4.13
3.0,2.338,5.275,5.451,1.523,0.868,-3.685,-2.265,-5.277,-5.28,3.427
1.0,0.045,-5.526,-3.994,1.355,-0.587,1.727,-0.722,-0.541,-2.002,-5.103
0.0,0.416,0.419,3.193,4.897,1.927,0.524,-2.954,-1.574,2.062,-1.095
1.0,-4.131,-0.375,2.717,-3.602,-2.007,-0.25,-0.794,1.5,-3.333,-4.226
2.0,-3.807,-2.672,-3.684,-0.486,0.299,0.361,-0.188,-2.609,-4.139,-5.068
3.0,-0.507,1.29,1.295,2.532,-0.226,2.391,-2.146,0.24,-1.432,-0.276
1.0,-4.633,-4.241,0.341,5.292,0.042,1.688,6.595,1.506,-0.121,-2.592
